gender,caste,mathematics_marks,english_marks,science_marks,science_teacher,languages_teacher,guardian,internet,continue_drop
1.0,0.0,0.5710000000000001,0.463,0.5710000000000001,4.0,10.0,2.0,1.0,0
0.0,1.0,0.885,0.985,0.885,5.0,5.0,0.0,1.0,0
0.0,1.0,0.362,0.703,0.362,0.0,5.0,2.0,1.0,0
1.0,2.0,0.337,0.28300000000000003,0.337,2.0,6.0,3.0,1.0,0
1.0,2.0,0.655,0.5529999999999999,0.655,3.0,0.0,0.0,1.0,0
1.0,0.0,0.916,0.757,0.916,6.0,3.0,2.0,1.0,0
1.0,1.0,0.405,0.512,0.405,5.0,0.0,0.0,1.0,0
0.0,0.0,0.6559999999999999,0.319,0.6559999999999999,4.0,6.0,2.0,1.0,0
0.0,0.0,0.443,0.601,0.443,0.0,6.0,2.0,0.0,0
0.0,0.0,0.757,0.481,0.757,1.0,6.0,2.0,1.0,0
0.0,0.0,0.778,0.747,0.778,9.0,9.0,2.0,1.0,0
1.0,0.0,0.737,0.706,0.737,2.0,2.0,2.0,1.0,0
1.0,2.0,0.612,0.285,0.612,9.0,5.0,2.0,0.0,0
1.0,2.0,0.365,0.379,0.365,2.0,6.0,2.0,1.0,0
0.0,2.0,0.631,0.6,0.631,3.0,6.0,0.0,1.0,0
1.0,1.0,0.833,0.6659999999999999,0.833,1.0,4.0,2.0,1.0,0
1.0,0.0,0.635,0.406,0.635,7.0,11.0,0.0,1.0,0
0.0,3.0,0.6759999999999999,0.764,0.6759999999999999,0.0,5.0,2.0,1.0,0
0.0,0.0,0.114,0.444,0.114,2.0,7.0,2.0,1.0,0
0.0,0.0,0.413,0.598,0.413,1.0,6.0,0.0,1.0,0
1.0,0.0,0.794,0.732,0.794,3.0,5.0,0.0,1.0,0
0.0,2.0,0.895,0.615,0.895,4.0,0.0,2.0,1.0,0
1.0,0.0,0.7809999999999999,0.474,0.7809999999999999,7.0,7.0,2.0,0.0,0
1.0,2.0,0.5760000000000001,0.34700000000000003,0.5760000000000001,4.0,10.0,0.0,1.0,0
1.0,2.0,0.35700000000000004,0.573,0.35700000000000004,2.0,7.0,2.0,1.0,0
0.0,0.0,0.35200000000000004,0.569,0.35200000000000004,2.0,7.0,2.0,1.0,0
0.0,2.0,0.863,0.738,0.863,4.0,6.0,2.0,1.0,0
0.0,2.0,0.5660000000000001,0.855,0.5660000000000001,4.0,5.0,2.0,0.0,0
0.0,2.0,0.274,0.24,0.274,0.0,7.0,2.0,0.0,0
1.0,0.0,0.463,0.374,0.463,6.0,6.0,2.0,1.0,0
1.0,0.0,1.03,0.597,1.03,3.0,4.0,2.0,1.0,0
1.0,1.0,0.32,0.462,0.32,1.0,6.0,0.0,1.0,0
1.0,0.0,0.361,0.463,0.361,0.0,2.0,2.0,1.0,0
0.0,2.0,0.61,0.81,0.61,5.0,6.0,2.0,1.0,0
1.0,2.0,0.523,0.522,0.523,7.0,10.0,2.0,1.0,0
0.0,2.0,0.386,0.632,0.386,9.0,0.0,2.0,1.0,0
1.0,0.0,0.301,0.146,0.301,4.0,10.0,2.0,1.0,0
0.0,1.0,0.6809999999999999,0.8490000000000001,0.6809999999999999,4.0,10.0,2.0,1.0,0
1.0,2.0,0.173,0.518,0.173,8.0,3.0,2.0,1.0,0
0.0,2.0,0.18600000000000005,0.51,0.18600000000000005,6.0,4.0,3.0,1.0,0
0.0,0.0,0.229,0.248,0.229,0.0,3.0,2.0,1.0,0
1.0,2.0,0.505,0.409,0.505,6.0,8.0,0.0,1.0,0
0.0,0.0,0.29,0.512,0.29,4.0,7.0,2.0,1.0,0
0.0,0.0,0.328,0.547,0.328,3.0,6.0,2.0,1.0,0
1.0,0.0,0.316,0.238,0.316,3.0,4.0,2.0,1.0,0
1.0,0.0,0.462,0.45,0.462,0.0,10.0,0.0,1.0,0
1.0,0.0,0.916,0.757,0.916,6.0,3.0,2.0,1.0,0
1.0,0.0,0.126,0.26,0.126,4.0,0.0,2.0,1.0,0
0.0,0.0,0.474,0.562,0.474,9.0,4.0,2.0,1.0,0
0.0,2.0,0.236,0.56,0.236,7.0,0.0,2.0,1.0,0
1.0,1.0,0.29600000000000004,0.26,0.29600000000000004,6.0,6.0,2.0,0.0,0
1.0,0.0,0.023,0.441,0.023,6.0,3.0,2.0,1.0,0
0.0,2.0,0.5920000000000001,0.8909999999999999,0.5920000000000001,3.0,7.0,2.0,0.0,0
0.0,0.0,0.194,0.508,0.194,4.0,9.0,2.0,1.0,0
1.0,0.0,0.172,0.42,0.172,8.0,10.0,2.0,0.0,0
1.0,1.0,0.405,0.512,0.405,5.0,0.0,0.0,1.0,0
1.0,0.0,0.562,0.364,0.562,7.0,5.0,2.0,1.0,0
1.0,1.0,0.453,0.535,0.453,5.0,5.0,2.0,1.0,0
1.0,0.0,0.436,0.621,0.436,7.0,9.0,2.0,1.0,0
0.0,3.0,0.599,0.677,0.599,1.0,2.0,2.0,1.0,0
1.0,2.0,0.447,0.654,0.447,4.0,3.0,2.0,1.0,0
0.0,2.0,0.266,0.271,0.266,4.0,2.0,2.0,1.0,0
1.0,0.0,0.521,0.401,0.521,4.0,8.0,2.0,1.0,0
1.0,2.0,0.8959999999999999,0.8270000000000001,0.8959999999999999,9.0,4.0,2.0,1.0,0
0.0,0.0,0.355,0.373,0.355,7.0,4.0,2.0,1.0,0
1.0,2.0,0.502,0.573,0.502,2.0,4.0,2.0,1.0,0
0.0,1.0,0.935,0.7340000000000001,0.935,8.0,5.0,2.0,1.0,0
0.0,0.0,0.74,0.8690000000000001,0.74,4.0,3.0,2.0,1.0,0
1.0,0.0,0.521,0.401,0.521,4.0,8.0,2.0,1.0,0
1.0,3.0,0.655,0.841,0.655,3.0,6.0,0.0,0.0,0
1.0,0.0,0.16699999999999998,0.405,0.16699999999999998,2.0,6.0,0.0,1.0,0
1.0,2.0,0.511,0.403,0.511,4.0,5.0,2.0,0.0,0
0.0,2.0,0.6609999999999999,0.406,0.6609999999999999,5.0,11.0,2.0,1.0,0
0.0,2.0,0.068,0.31,0.068,3.0,9.0,2.0,1.0,0
0.0,3.0,0.594,0.532,0.594,2.0,9.0,2.0,1.0,0
0.0,1.0,0.362,0.703,0.362,0.0,5.0,2.0,1.0,0
0.0,2.0,0.386,0.632,0.386,9.0,0.0,2.0,1.0,0
1.0,0.0,0.376,0.615,0.376,8.0,6.0,2.0,1.0,0
0.0,2.0,0.61,0.81,0.61,5.0,6.0,2.0,1.0,0
1.0,2.0,0.523,0.522,0.523,7.0,10.0,2.0,1.0,0
1.0,0.0,0.736,0.662,0.736,4.0,6.0,0.0,1.0,0
1.0,0.0,0.172,0.42,0.172,8.0,10.0,2.0,0.0,0
0.0,1.0,0.206,0.478,0.206,3.0,7.0,2.0,1.0,0
0.0,2.0,0.5920000000000001,0.8909999999999999,0.5920000000000001,3.0,7.0,2.0,0.0,0
1.0,1.0,0.862,0.67,0.862,2.0,4.0,0.0,1.0,0
0.0,0.0,0.418,0.322,0.418,8.0,10.0,0.0,0.0,0
1.0,0.0,0.172,0.42,0.172,8.0,10.0,2.0,0.0,0
1.0,0.0,0.89,0.644,0.89,2.0,2.0,2.0,1.0,0
0.0,2.0,0.418,0.496,0.418,2.0,6.0,3.0,1.0,0
0.0,0.0,0.478,0.332,0.478,9.0,0.0,2.0,1.0,0
1.0,0.0,0.7390000000000001,0.625,0.7390000000000001,5.0,6.0,0.0,1.0,0
1.0,2.0,0.83,0.5670000000000001,0.83,0.0,0.0,2.0,1.0,0
1.0,0.0,0.478,0.523,0.478,5.0,6.0,2.0,1.0,0
1.0,0.0,0.667,0.443,0.667,6.0,2.0,0.0,0.0,0
1.0,2.0,0.511,0.403,0.511,4.0,5.0,2.0,0.0,0
0.0,2.0,0.306,0.485,0.306,5.0,6.0,0.0,0.0,0
0.0,0.0,0.275,0.429,0.275,4.0,6.0,2.0,1.0,0
0.0,2.0,0.584,0.536,0.584,2.0,10.0,2.0,1.0,0
0.0,2.0,0.475,0.596,0.475,2.0,6.0,0.0,1.0,0
1.0,0.0,0.667,0.443,0.667,6.0,2.0,0.0,0.0,0
1.0,1.0,0.802,0.8909999999999999,0.802,6.0,7.0,2.0,1.0,0
0.0,2.0,0.38,0.611,0.38,3.0,10.0,2.0,1.0,0
1.0,2.0,0.951,0.7040000000000001,0.951,8.0,4.0,2.0,1.0,0
0.0,0.0,0.691,0.147,0.691,4.0,3.0,0.0,1.0,0
1.0,1.0,0.552,0.524,0.552,0.0,3.0,2.0,1.0,0
0.0,2.0,0.235,0.483,0.235,1.0,7.0,0.0,1.0,0
1.0,3.0,0.34,0.632,0.34,4.0,2.0,1.0,1.0,0
1.0,1.0,0.7090000000000001,0.921,0.7090000000000001,4.0,4.0,2.0,1.0,0
0.0,0.0,0.418,0.322,0.418,8.0,10.0,0.0,0.0,0
1.0,0.0,0.73,0.502,0.73,6.0,3.0,2.0,0.0,0
1.0,1.0,0.802,0.8909999999999999,0.802,6.0,7.0,2.0,1.0,0
0.0,1.0,0.209,0.267,0.209,3.0,6.0,2.0,1.0,0
1.0,0.0,0.562,0.636,0.562,1.0,5.0,2.0,1.0,0
0.0,0.0,0.74,0.8690000000000001,0.74,4.0,3.0,2.0,1.0,0
1.0,0.0,0.201,0.317,0.201,8.0,5.0,2.0,1.0,0
1.0,0.0,0.142,0.687,0.142,4.0,4.0,2.0,1.0,0
1.0,0.0,0.3720000000000001,0.302,0.3720000000000001,1.0,0.0,2.0,0.0,0
1.0,1.0,0.478,0.642,0.478,4.0,0.0,0.0,1.0,0
0.0,1.0,0.737,0.649,0.737,8.0,5.0,0.0,1.0,0
1.0,2.0,0.472,0.384,0.472,4.0,5.0,2.0,1.0,0
1.0,1.0,0.565,0.397,0.565,4.0,3.0,0.0,0.0,0
0.0,0.0,0.5,0.544,0.5,1.0,5.0,2.0,1.0,0
0.0,0.0,0.74,0.8690000000000001,0.74,4.0,3.0,2.0,1.0,0
1.0,0.0,0.8079999999999999,0.855,0.8079999999999999,6.0,6.0,0.0,1.0,0
0.0,3.0,0.434,0.611,0.434,2.0,5.0,0.0,1.0,0
1.0,2.0,0.523,0.522,0.523,7.0,10.0,2.0,1.0,0
0.0,0.0,0.757,0.481,0.757,1.0,6.0,2.0,1.0,0
0.0,2.0,0.794,0.667,0.794,4.0,6.0,2.0,1.0,0
0.0,0.0,0.7440000000000001,0.899,0.7440000000000001,4.0,3.0,2.0,1.0,0
0.0,0.0,0.474,0.562,0.474,9.0,4.0,2.0,1.0,0
1.0,2.0,0.865,0.435,0.865,5.0,8.0,1.0,1.0,0
1.0,0.0,0.562,0.364,0.562,7.0,5.0,2.0,1.0,0
0.0,0.0,0.229,0.6,0.229,5.0,4.0,2.0,1.0,0
1.0,0.0,0.517,0.506,0.517,1.0,9.0,2.0,1.0,0
1.0,0.0,0.7879999999999999,0.655,0.7879999999999999,8.0,9.0,0.0,1.0,0
0.0,2.0,0.584,0.536,0.584,2.0,10.0,2.0,1.0,0
0.0,2.0,0.38,0.611,0.38,3.0,10.0,2.0,1.0,0
1.0,2.0,0.848,0.868,0.848,6.0,9.0,2.0,1.0,0
1.0,2.0,0.523,0.522,0.523,7.0,10.0,2.0,1.0,0
1.0,2.0,0.099,0.354,0.099,3.0,1.0,2.0,1.0,0
1.0,0.0,0.562,0.53,0.562,8.0,5.0,0.0,1.0,0
1.0,0.0,0.44,0.42,0.44,1.0,4.0,2.0,1.0,0
1.0,0.0,0.094,0.287,0.094,4.0,6.0,2.0,1.0,0
1.0,2.0,0.474,0.494,0.474,6.0,10.0,2.0,1.0,0
1.0,0.0,0.7809999999999999,0.474,0.7809999999999999,7.0,7.0,2.0,0.0,0
0.0,0.0,0.236,0.464,0.236,4.0,7.0,0.0,1.0,0
0.0,3.0,0.8190000000000001,0.7979999999999999,0.8190000000000001,8.0,6.0,2.0,1.0,0
0.0,0.0,0.737,0.836,0.737,2.0,6.0,0.0,1.0,0
1.0,2.0,0.612,0.285,0.612,9.0,5.0,2.0,0.0,0
1.0,0.0,0.89,0.644,0.89,2.0,2.0,2.0,1.0,0
0.0,0.0,0.6559999999999999,0.319,0.6559999999999999,4.0,6.0,2.0,1.0,0
0.0,0.0,0.39,0.511,0.39,4.0,10.0,2.0,1.0,0
0.0,2.0,0.5660000000000001,0.495,0.5660000000000001,0.0,4.0,0.0,1.0,0
0.0,0.0,0.444,0.5589999999999999,0.444,1.0,0.0,2.0,1.0,0
1.0,2.0,0.649,0.411,0.649,5.0,6.0,2.0,1.0,0
1.0,0.0,0.354,0.66,0.354,8.0,0.0,2.0,0.0,0
0.0,1.0,1.002,0.92,1.002,2.0,4.0,2.0,1.0,0
0.0,0.0,0.478,0.332,0.478,9.0,0.0,2.0,1.0,0
1.0,0.0,0.3720000000000001,0.302,0.3720000000000001,1.0,0.0,2.0,0.0,0
0.0,2.0,1.032,0.828,1.032,0.0,4.0,2.0,1.0,0
0.0,0.0,0.531,0.778,0.531,8.0,4.0,2.0,1.0,0
0.0,2.0,0.409,0.514,0.409,6.0,0.0,2.0,1.0,0
0.0,0.0,0.474,0.255,0.474,0.0,6.0,2.0,1.0,0
0.0,2.0,0.35700000000000004,0.573,0.35700000000000004,6.0,6.0,0.0,0.0,0
0.0,3.0,0.389,0.5820000000000001,0.389,4.0,6.0,2.0,1.0,0
1.0,2.0,0.547,0.28800000000000003,0.547,4.0,6.0,0.0,1.0,0
1.0,0.0,0.463,0.374,0.463,6.0,6.0,2.0,1.0,0
0.0,2.0,0.418,0.496,0.418,2.0,6.0,3.0,1.0,0
1.0,0.0,0.316,0.238,0.316,3.0,4.0,2.0,1.0,0
1.0,0.0,0.635,0.406,0.635,7.0,11.0,0.0,1.0,0
0.0,0.0,0.328,0.547,0.328,3.0,6.0,2.0,1.0,0
1.0,1.0,0.774,0.691,0.774,4.0,2.0,2.0,1.0,0
0.0,0.0,0.594,0.519,0.594,4.0,8.0,2.0,1.0,0
0.0,2.0,0.068,0.31,0.068,3.0,9.0,2.0,1.0,0
0.0,0.0,0.461,0.524,0.461,0.0,3.0,2.0,1.0,0
0.0,0.0,0.542,0.767,0.542,1.0,5.0,2.0,1.0,0
0.0,3.0,0.38,0.426,0.38,9.0,4.0,2.0,1.0,0
0.0,0.0,0.404,0.608,0.404,6.0,9.0,2.0,1.0,0
0.0,0.0,0.59,0.5760000000000001,0.59,4.0,6.0,2.0,1.0,0
0.0,2.0,0.443,0.424,0.443,4.0,0.0,0.0,1.0,0
1.0,0.0,0.321,0.38,0.321,5.0,0.0,2.0,1.0,0
0.0,0.0,0.6559999999999999,0.319,0.6559999999999999,4.0,6.0,2.0,1.0,0
0.0,0.0,0.456,0.46,0.456,2.0,12.0,2.0,1.0,0
0.0,2.0,0.7659999999999999,0.647,0.7659999999999999,2.0,4.0,2.0,1.0,0
1.0,0.0,0.895,0.807,0.895,0.0,6.0,2.0,1.0,0
1.0,0.0,0.6709999999999999,0.731,0.6709999999999999,6.0,11.0,2.0,1.0,0
1.0,0.0,0.25,0.363,0.25,1.0,3.0,2.0,0.0,0
0.0,0.0,0.461,0.379,0.461,6.0,6.0,0.0,0.0,0
0.0,2.0,0.409,0.514,0.409,6.0,0.0,2.0,1.0,0
0.0,2.0,0.266,0.271,0.266,4.0,2.0,2.0,1.0,0
0.0,0.0,0.478,0.332,0.478,9.0,0.0,2.0,1.0,0
1.0,2.0,0.447,0.654,0.447,4.0,3.0,2.0,1.0,0
1.0,0.0,0.442,0.5710000000000001,0.442,0.0,7.0,0.0,1.0,0
0.0,0.0,0.511,0.6,0.511,3.0,9.0,2.0,1.0,0
0.0,0.0,0.304,0.474,0.304,0.0,2.0,2.0,1.0,0
1.0,2.0,0.442,0.643,0.442,8.0,4.0,0.0,1.0,0
0.0,0.0,0.461,0.524,0.461,0.0,3.0,2.0,1.0,0
0.0,0.0,0.389,0.537,0.389,3.0,8.0,2.0,0.0,0
0.0,3.0,0.393,0.685,0.393,4.0,6.0,2.0,0.0,0
1.0,0.0,0.6459999999999999,0.544,0.6459999999999999,4.0,3.0,2.0,1.0,0
1.0,0.0,0.628,0.33,0.628,7.0,4.0,2.0,0.0,0
1.0,0.0,0.762,0.562,0.762,3.0,4.0,2.0,1.0,0
1.0,1.0,0.32,0.462,0.32,1.0,6.0,0.0,1.0,0
0.0,1.0,0.209,0.267,0.209,3.0,6.0,2.0,1.0,0
0.0,1.0,0.703,0.8140000000000001,0.703,1.0,0.0,2.0,1.0,0
0.0,2.0,0.14800000000000002,0.479,0.14800000000000002,4.0,5.0,2.0,0.0,0
0.0,1.0,0.6809999999999999,0.8490000000000001,0.6809999999999999,4.0,10.0,2.0,1.0,0
0.0,0.0,0.503,0.446,0.503,4.0,4.0,2.0,1.0,0
0.0,2.0,0.274,0.24,0.274,0.0,7.0,2.0,0.0,0
1.0,2.0,0.4370000000000001,0.442,0.4370000000000001,0.0,3.0,2.0,1.0,0
1.0,0.0,0.794,0.732,0.794,3.0,5.0,0.0,1.0,0
1.0,2.0,0.503,0.403,0.503,8.0,3.0,2.0,1.0,0
0.0,0.0,0.37,0.753,0.37,2.0,4.0,2.0,1.0,0
1.0,1.0,0.7090000000000001,0.921,0.7090000000000001,4.0,4.0,2.0,1.0,0
1.0,2.0,0.602,0.642,0.602,0.0,6.0,0.0,1.0,0
0.0,2.0,0.863,0.738,0.863,4.0,6.0,2.0,1.0,0
1.0,2.0,0.649,0.411,0.649,5.0,6.0,2.0,1.0,0
1.0,0.0,0.16699999999999998,0.405,0.16699999999999998,2.0,6.0,0.0,1.0,0
1.0,1.0,0.4,0.35200000000000004,0.4,8.0,3.0,2.0,1.0,0
0.0,1.0,0.206,0.478,0.206,3.0,7.0,2.0,1.0,0
0.0,0.0,0.413,0.611,0.413,3.0,2.0,2.0,0.0,0
0.0,1.0,0.536,0.614,0.536,9.0,4.0,3.0,1.0,0
0.0,2.0,0.28300000000000003,0.478,0.28300000000000003,1.0,10.0,2.0,1.0,0
1.0,1.0,0.214,0.684,0.214,4.0,3.0,1.0,1.0,0
1.0,0.0,0.316,0.238,0.316,3.0,4.0,2.0,1.0,0
0.0,0.0,0.447,0.45,0.447,0.0,4.0,2.0,1.0,0
0.0,2.0,0.7659999999999999,0.647,0.7659999999999999,2.0,4.0,2.0,1.0,0
1.0,1.0,0.8240000000000001,0.846,0.8240000000000001,4.0,4.0,2.0,1.0,0
1.0,2.0,0.575,0.7190000000000001,0.575,1.0,2.0,2.0,1.0,0
0.0,3.0,0.6759999999999999,0.764,0.6759999999999999,0.0,5.0,2.0,1.0,0
0.0,0.0,0.35100000000000003,0.464,0.35100000000000003,5.0,4.0,2.0,1.0,0
0.0,0.0,0.448,0.581,0.448,1.0,10.0,0.0,1.0,0
0.0,0.0,0.304,0.474,0.304,0.0,2.0,2.0,1.0,0
0.0,2.0,0.068,0.31,0.068,3.0,9.0,2.0,1.0,0
1.0,0.0,0.682,0.622,0.682,5.0,5.0,2.0,1.0,0
0.0,2.0,0.625,0.6559999999999999,0.625,4.0,4.0,2.0,1.0,0
0.0,2.0,0.687,0.483,0.687,6.0,10.0,2.0,1.0,0
0.0,0.0,0.542,0.767,0.542,1.0,5.0,2.0,1.0,0
0.0,0.0,0.778,0.747,0.778,9.0,9.0,2.0,1.0,0
0.0,0.0,0.229,0.248,0.229,0.0,3.0,2.0,1.0,0
1.0,1.0,0.552,0.524,0.552,0.0,3.0,2.0,1.0,0
0.0,1.0,0.48,0.457,0.48,2.0,9.0,2.0,1.0,0
1.0,0.0,0.321,0.38,0.321,5.0,0.0,2.0,1.0,0
0.0,0.0,0.443,0.601,0.443,0.0,6.0,2.0,0.0,0
1.0,0.0,0.563,0.639,0.563,4.0,12.0,0.0,1.0,0
0.0,1.0,0.703,0.8140000000000001,0.703,1.0,0.0,2.0,1.0,0
1.0,0.0,0.682,0.622,0.682,5.0,5.0,2.0,1.0,0
0.0,0.0,0.412,0.588,0.412,6.0,6.0,0.0,1.0,0
1.0,0.0,0.183,0.077,0.183,4.0,6.0,2.0,0.0,0
0.0,1.0,0.6809999999999999,0.8490000000000001,0.6809999999999999,4.0,10.0,2.0,1.0,0
0.0,0.0,0.569,0.455,0.569,2.0,9.0,0.0,1.0,0
0.0,0.0,0.6459999999999999,0.804,0.6459999999999999,8.0,0.0,2.0,1.0,0
0.0,1.0,0.639,0.614,0.639,4.0,0.0,2.0,1.0,0
1.0,1.0,0.7090000000000001,0.921,0.7090000000000001,4.0,4.0,2.0,1.0,0
1.0,0.0,0.478,0.523,0.478,5.0,6.0,2.0,1.0,0
0.0,0.0,0.39,0.4970000000000001,0.39,3.0,2.0,2.0,1.0,0
1.0,1.0,0.214,0.684,0.214,4.0,3.0,1.0,1.0,0
1.0,1.0,0.32299999999999995,0.429,0.32299999999999995,2.0,7.0,2.0,1.0,0
0.0,1.0,0.602,0.6659999999999999,0.602,4.0,2.0,2.0,0.0,0
0.0,0.0,0.266,0.623,0.266,7.0,6.0,3.0,1.0,0
0.0,1.0,0.209,0.267,0.209,3.0,6.0,2.0,1.0,0
1.0,2.0,0.655,0.5529999999999999,0.655,3.0,0.0,0.0,1.0,0
1.0,2.0,0.6940000000000001,0.265,0.6940000000000001,3.0,2.0,2.0,1.0,0
1.0,0.0,0.562,0.364,0.562,7.0,5.0,2.0,1.0,0
1.0,0.0,0.7879999999999999,0.655,0.7879999999999999,8.0,9.0,0.0,1.0,0
0.0,0.0,0.416,0.5329999999999999,0.416,0.0,4.0,2.0,1.0,0
0.0,1.0,0.536,0.614,0.536,9.0,4.0,3.0,1.0,0
1.0,0.0,0.436,0.621,0.436,7.0,9.0,2.0,1.0,0
1.0,1.0,0.7090000000000001,0.921,0.7090000000000001,4.0,4.0,2.0,1.0,0
1.0,3.0,0.34,0.632,0.34,4.0,2.0,1.0,1.0,0
0.0,2.0,0.306,0.485,0.306,5.0,6.0,0.0,0.0,0
1.0,0.0,0.966,0.8059999999999999,0.966,4.0,10.0,2.0,1.0,0
1.0,0.0,0.485,0.52,0.485,1.0,8.0,2.0,1.0,0
0.0,0.0,0.569,0.455,0.569,2.0,9.0,0.0,1.0,0
0.0,0.0,0.353,0.57,0.353,5.0,4.0,3.0,1.0,0
1.0,2.0,0.511,0.403,0.511,4.0,5.0,2.0,0.0,0
0.0,0.0,0.398,0.393,0.398,3.0,10.0,2.0,1.0,0
0.0,0.0,0.389,0.537,0.389,3.0,8.0,2.0,0.0,0
0.0,2.0,0.28300000000000003,0.478,0.28300000000000003,1.0,10.0,2.0,1.0,0
1.0,0.0,0.6629999999999999,0.823,0.6629999999999999,4.0,4.0,0.0,1.0,0
1.0,2.0,0.4370000000000001,0.442,0.4370000000000001,0.0,3.0,2.0,1.0,0
1.0,2.0,0.337,0.28300000000000003,0.337,2.0,6.0,3.0,1.0,0
1.0,0.0,0.674,0.614,0.674,5.0,6.0,2.0,0.0,0
0.0,1.0,0.777,0.767,0.777,0.0,5.0,2.0,1.0,0
0.0,2.0,0.48,0.546,0.48,4.0,8.0,2.0,0.0,0
0.0,3.0,0.599,0.677,0.599,1.0,2.0,2.0,1.0,0
0.0,3.0,0.522,0.568,0.522,5.0,6.0,2.0,0.0,0
0.0,0.0,0.586,0.648,0.586,4.0,9.0,0.0,1.0,0
1.0,3.0,0.679,0.7140000000000001,0.679,4.0,4.0,2.0,1.0,0
0.0,1.0,0.642,0.901,0.642,5.0,10.0,0.0,1.0,0
1.0,0.0,0.113,0.16,0.113,0.0,6.0,2.0,1.0,0
1.0,2.0,0.6990000000000001,0.353,0.6990000000000001,3.0,12.0,2.0,1.0,0
0.0,2.0,0.626,0.7509999999999999,0.626,5.0,4.0,0.0,1.0,0
0.0,0.0,0.474,0.255,0.474,0.0,6.0,2.0,1.0,0
0.0,3.0,0.434,0.611,0.434,2.0,5.0,0.0,1.0,0
1.0,0.0,0.632,0.445,0.632,9.0,4.0,2.0,1.0,0
0.0,2.0,0.443,0.424,0.443,4.0,0.0,0.0,1.0,0
1.0,0.0,0.376,0.615,0.376,8.0,6.0,2.0,1.0,0
1.0,0.0,0.3720000000000001,0.302,0.3720000000000001,1.0,0.0,2.0,0.0,0
1.0,2.0,0.342,0.214,0.342,1.0,9.0,2.0,1.0,0
0.0,1.0,0.5760000000000001,0.667,0.5760000000000001,7.0,3.0,2.0,0.0,0
0.0,1.0,1.002,0.92,1.002,2.0,4.0,2.0,1.0,0
0.0,0.0,0.398,0.393,0.398,3.0,10.0,2.0,1.0,0
0.0,0.0,0.662,0.632,0.662,3.0,3.0,2.0,1.0,0
0.0,0.0,0.353,0.57,0.353,5.0,4.0,3.0,1.0,0
0.0,0.0,0.447,0.45,0.447,0.0,4.0,2.0,1.0,0
0.0,0.0,0.757,0.481,0.757,1.0,6.0,2.0,1.0,0
1.0,1.0,0.581,0.457,0.581,2.0,11.0,2.0,1.0,0
0.0,0.0,0.757,0.882,0.757,6.0,7.0,2.0,1.0,0
0.0,2.0,0.366,0.625,0.366,6.0,8.0,2.0,1.0,0
1.0,1.0,0.214,0.684,0.214,4.0,3.0,1.0,1.0,0
0.0,0.0,0.266,0.623,0.266,7.0,6.0,3.0,1.0,0
0.0,2.0,0.443,0.424,0.443,4.0,0.0,0.0,1.0,0
1.0,2.0,0.523,0.522,0.523,7.0,10.0,2.0,1.0,0
1.0,0.0,0.458,0.413,0.458,6.0,2.0,0.0,1.0,0
1.0,0.0,0.13699999999999998,0.214,0.13699999999999998,4.0,4.0,2.0,1.0,0
1.0,0.0,0.711,0.456,0.711,5.0,3.0,2.0,1.0,0
0.0,0.0,0.389,0.537,0.389,3.0,8.0,2.0,0.0,0
0.0,2.0,0.8959999999999999,0.8590000000000001,0.8959999999999999,8.0,3.0,0.0,1.0,0
1.0,0.0,0.25,0.363,0.25,1.0,3.0,2.0,0.0,0
1.0,0.0,0.463,0.374,0.463,6.0,6.0,2.0,1.0,0
0.0,1.0,1.002,0.92,1.002,2.0,4.0,2.0,1.0,0
1.0,0.0,0.562,0.53,0.562,8.0,5.0,0.0,1.0,0
0.0,0.0,0.779,0.701,0.779,4.0,2.0,2.0,1.0,0
0.0,0.0,0.353,0.57,0.353,5.0,4.0,3.0,1.0,0
1.0,2.0,0.848,0.868,0.848,6.0,9.0,2.0,1.0,0
1.0,2.0,0.547,0.28800000000000003,0.547,4.0,6.0,0.0,1.0,0
1.0,0.0,0.376,0.615,0.376,8.0,6.0,2.0,1.0,0
0.0,0.0,0.461,0.379,0.461,6.0,6.0,0.0,0.0,0
1.0,0.0,0.344,0.35100000000000003,0.344,6.0,0.0,3.0,1.0,0
0.0,0.0,0.674,0.5670000000000001,0.674,4.0,12.0,0.0,1.0,0
1.0,0.0,0.89,0.644,0.89,2.0,2.0,2.0,1.0,0
1.0,3.0,0.294,0.51,0.294,3.0,5.0,1.0,1.0,0
1.0,0.0,0.478,0.523,0.478,5.0,6.0,2.0,1.0,0
1.0,0.0,0.768,0.755,0.768,4.0,7.0,0.0,1.0,0
1.0,3.0,0.679,0.7140000000000001,0.679,4.0,4.0,2.0,1.0,0
1.0,0.0,0.462,0.45,0.462,0.0,10.0,0.0,1.0,0
0.0,0.0,0.503,0.446,0.503,4.0,4.0,2.0,1.0,0
1.0,0.0,0.321,0.38,0.321,5.0,0.0,2.0,1.0,0
0.0,2.0,0.35700000000000004,0.573,0.35700000000000004,6.0,6.0,0.0,0.0,0
1.0,2.0,0.575,0.7190000000000001,0.575,1.0,2.0,2.0,1.0,0
0.0,2.0,0.642,0.551,0.642,0.0,5.0,2.0,0.0,0
1.0,2.0,0.584,0.552,0.584,3.0,9.0,2.0,1.0,0
0.0,1.0,0.602,0.6659999999999999,0.602,4.0,2.0,2.0,0.0,0
0.0,1.0,0.48,0.457,0.48,2.0,9.0,2.0,1.0,0
0.0,0.0,0.378,0.526,0.378,8.0,7.0,2.0,1.0,0
